tweet_id,author_id,incoming_text,brand,intent_hint,in_response_to_tweet_id,historical_resolution
206860,164987,@AmazonHelp I've done all those things - it's not anywhere!,AmazonHelp,,206861,@164987 Please let us know if you haven't received the order within 36 hours. ^GG
1212668,266920,@AmazonHelp may i DM you my order no. ? as the it is by Amazon transportation services .. so i don't have any Contact no. to courier,AmazonHelp,,1212670,@266920 I'm afraid we'll not be able to access details via Twitter. Kindly connect with us via  https://t.co/vlvfJr4nN9 ^SG
622428,208981,"I purchased kindle paperwhite in the Aug sale, I saw this offer now on amazon about the protection plan, it seems to come in bundle with the device, can i purchase this plan now ? @115850 @AmazonHelp @137341 https://t.co/247hDlU3mN",AmazonHelp,,,"@208981 I understand your concern regarding the recently bought Kindle, please contact us here: https://t.co/1827zgjucg so that we can assist you accordingly. ^SU"
65649,131026,@AmazonHelp @131027 I called amzoncall center there staff are misbehaving and cutting the call.please let me know i will get my money or not .@115851,AmazonHelp,,65650,@131026 Could you please fill in your details again in the link sent by my colleague 'SP' here: https://t.co/zwyh591SYI ? (2/2)^KH
2528861,720000,@AmazonHelp リプありがとうございます。開封しないとわからない不良なので仕方ないと思います。今日返品させて頂きました。,AmazonHelp,,2528860,@720000 大変お手数をおかけしました。また、お気遣いいただきありがとうございます。今後ともどうぞよろしくお願いいたします。 EK
381407,206450,Bad delivery @115830 why is my parcel covered in curry! This is not great and I'm seriously unimpressed! https://t.co/QCiiNwBJ8F,AmazonHelp,,,@206450 Ew! I'm sorry about this. Is the item itself okay? ^PK
675231,281037,Does @115850 celebrate thanks giving in India?,AmazonHelp,,,"@281037 We never intend to let you down. While we don't celebrate ' Thanksgiving ' in India, you can check for our upcoming deals on Black Friday on our web page. Hope that will make up for it ^CB"
852755,322579,@23125 @115821 @115817 There is not going to be anyone here to receive it I might as will just return it back. I waited a whole week for this,AmazonHelp,,852756,"@322579 I'm sorry that we didn't get your order to you, Olisa! Have you contacted the carrier for options? If so, what was advised?^FR"
2320478,672512,@AmazonHelp No resolution from your side. Very bad sevice @115850 @AmazonHelp @7092,AmazonHelp,,2320476,"@672512 Sorry to hear that, please respond to the email correspondence from our team and we'll assist you accordingly. ^SU"
133912,146167,@AmazonHelp NoCost Emi is not available during checkout. Disappointed 😞,AmazonHelp,,133913,"@146167 No Cost EMI is available for specific tenures on select products, sold by participating sellers. You may refer to the link here: https://t.co/KcSbMgxRgY for more info. ^GK"
349615,199197,@115850 why ur service falls so much? no changes in delivery status even after 30 hours! Still waiting for the delivery,AmazonHelp,,,@199197 I understand your concern regarding the order. Could you kindly let us know about the estimated delivery date of the order? ^AP
2986018,823351,@122924 @AmazonHelp Das Teil ist bei euch angekommen. Damit hat Amazon ja nichts zu tun. Ihr habt den Schaden. Ihr habt zu Ersetzen!,AmazonHelp,,2986019,"@823351 Hey Stefan, schade, dass dein Paket nicht angekommen ist. Melde dich doch mal bitte bei meinen Kollegen vom Kundenservice, diese werden bestimmt weiterhelfen. Du kannst sie hier erreichen: https://t.co/ohyvGrpvrY ^AM"
2306218,669064,@AmazonHelp Nope. Inbox is a ghost town,AmazonHelp,,2306217,@669064 Uh oh! We'd like to discuss this in real time. Would you mind reaching out via phone or chat here: https://t.co/jzvkhdlrK5 ^BL
244944,174158,@115850 when will be Alexa app available on apple app store india?,AmazonHelp,,,"@174158 I'm afraid, we currently do not have any information on that. Please stay tuned for more details. ^JC"
2668723,739224,@AmazonHelp I can’t as my account has been hack,AmazonHelp,,2668727,@739224 You can contact us via the link sent previously without signing in to your account. ^JJ
2600884,736197,"ポストまだ確認してないんだけど、ウルトラサン届いたのかなぁ？いちおう首都圏だからそれほど大きく遅れることはないはずだけども。
Amazonは発売日にゲームが届かなかった例もあるようだし、正直それほど期待はしてないんだけど…💦（発売日に始めたいとかでなく確実に物が欲しかったから予約した）",AmazonHelp,,2600886,@736197 アマゾンです。配送状況はアカウントサービスよりご確認いただけます。お届け予定日内にお届けできるように努めておりますので、どうぞよろしくお願いいたします。ET
2446274,701308,"@AmazonHelp You didn't, but I've never heard of the carrier you used (ONTRAC) and it didn't come with the day's mail. I'm just unfamiliar with them, so I'm not sure when to expect it, I guess...",AmazonHelp,,2446276,"@701308 I can understand your concern. Ontrac is one of the carriers we've partnered up with to deliver packages to you in addition to UPS, USPS, Fedex, etc. You will not find your item in your mailbox.  Ontrac will deliver to your door.  I hope this helps. ^SY"
2602908,736610,@115830 None.  Spoke to them via Amazon assistant Friday night.  Was told it was being escalated to a manager for urgent review and they would contact us again by email with next steps that night.  No response since.,AmazonHelp,,2602909,"@736610 Thank you for sharing with us, Teresa. We're here to help in any way we can. Which courier service was the driver delivering for? Please let us know. ^FD"
644060,272885,@AmazonHelp I have placed order with delivery address of Mumbai then why my parcel delivered in Patna??,AmazonHelp,,644061,"@272885 We understand your concern, Pravin. Apologies for any inconvenience. Please reply to the email and we'll assist further. ^SV"
226371,170037,"Hey @115850 
I've requested for an invitation for Amazon Echo! By when can I expect that invitation and will I surely get that?",AmazonHelp,,,"@170037 If you have requested an invite, we will honor your request and send you an invite. Due to heavy demand, we send 1/2 ^PS"
1844235,552531,I sure hope @115830 blesses this package with a speedy delivery. Very excited to play @205230 https://t.co/D6ydAEXTIL,AmazonHelp,,,@552531 Happy gaming! ^BM
89148,151170,@117086 alô Amazon me ajuda,AmazonHelp,,89146,"@151170 Olá, como podemos lhe ajudar? ^AZ"
233095,171483,"Getting very frustrated with @115821 and their AMNZ delivery service. Never delivers same day, lost packages, just worthless. @AmazonHelp",AmazonHelp,,,"@171483 Oh no, sorry to hear that, were you given reasons for the delay? ^AS"
274599,181602,@115830 I'm having trouble registering on your site. Can I dm you?,AmazonHelp,,,@181602 Hi Esra- Yup sure you can DM us if that suits better? ^NV
559883,250924,@115821 no it never #nodelivery #badservice #wheresmyparcel https://t.co/tkboOclkuT,AmazonHelp,,,"@250924 I'm very sorry that your package hasn't made it!  It was due to be delivered on 3 December, correct?  Thank you! ^WB"
2616340,229046,"@AmazonHelp It didn’t look damaged and I’m sure I used the correct code. This was last month and life has been busy so I’ve only just got round to contacting you, sorry 😟",AmazonHelp,,2616339,"@229046 Hi, Kim! Thanks for that information. No worries, we're always here to help! I have forwarded your post to our Amazon Locker Escalations Team so they can further investigate this issue. ^RB"
2424506,696250,@115850 ..15 November announment winner ..but today is 15 November  nothing winner announcement what happen,AmazonHelp,,,@696250 Could you please confirm to which contest you are referring to? ^MK
2159251,634241,@AmazonHelp I have cancelled my order! Thank you for spoiling a birthday surprise!,AmazonHelp,,2159250,@634241 Certainly not the kind of experience we'd want you to have. I'll be sure to pass this incident as feedback to our team internally. ^MO
2853628,185328,i see @115830 are over packing still..brought 1 umbrella sent in an oversized box and lots of paper https://t.co/JA2wJ4eqk5,AmazonHelp,,,@185328 We'd be happy to take your packaging feedback here: https://t.co/ruTZCG61Ku to improve on future orders. ^MT
608092,264530,"@AmazonHelp Ms Dijal is saying that pickup guy never come on given slot.. and she can not escalate the issue..as it happens every time and I shud wait more..
WHY THIS KIND OF SERVICE?",AmazonHelp,,608091,@264530 That's really not what we want to face. We'd like to take a closer look at the issue. Kindly drop your details here: https://t.co/GIJyeYqKE0 for further assistance. ^PJ
2840135,790363,@AmazonHelp This is what I got today.  Not sure what the status is.  :( https://t.co/lOgampEJEp,AmazonHelp,,2840136,"@790363 Hello, I am sorry to see that. You can reach out us here: https://t.co/hApLpMlfHN and an agent can look into this further. ^HS"
873738,249367,"@AmazonHelp I have done that, nearly 10 times recently, to no avail.   Can you actually help!?",AmazonHelp,,873756,"@249367 When reaching out to us, what options or information were we able to provide? Please let us know! ^KJ"
2273237,484666,"@AmazonHelp Merci, je viens de voir qu’il a bien été livré chez vous : 8R25349668889.",AmazonHelp,,2273236,@484666 Je sui ravie d'apprendre cela. ^BR
2355185,661265,@115850 171-7088954-6760329 still I've not received my mobile,AmazonHelp,,,"@661265 My apologies for teh delay in delivery, Ajay. Please reach out to us via: https://t.co/0lXOd9FLOV and we will have this checked. 

Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^KS"
845261,320916,@AmazonHelp This page does not give a phone number. I used it on 15/9 to make the original complaint.,AmazonHelp,,845260,@320916 Sorry to hear this - is the issue with a delivery of an order ? ^TD
147328,149471,Dear @115821 I think it’s bad business to attempt a delivery at 5:40am as these aren’t business hours. Then saying it won’t be delivers until Tue 11/28?!? WTH,AmazonHelp,,,"@149471 Hello, I am sorry to hear about the delivery attempt taking place at that time. Do reach out to us if the parcel is not with you by the date provided. ^CR"
280982,182953,@AmazonHelp Out of curiosity what does ^GU stand for or any of these in your tweets ^GK ^ RD etc,AmazonHelp,,280980,@182953 Those our are Twitter signatures. The serial numbers our robotics department gave us are too long 😜 ^MS
2960569,817071,*Can someone please rescue me from Supervisor Alex V @115821 She has no idea what she’s doing and is too proud to ask for help.🙄,AmazonHelp,,,@817071 We want to make sure you receive the help you need. Please keep us posted on the outcome of your call. ^RA
2836878,789592,"@AmazonHelp Non, je n'ai eu droit à aucun mail, rien du tout ☹️
Je voulais voir où en était ma commande et elle se trouvait désormais dans : commande annulée. Je ne sais même pas pourquoi c'est le cas !",AmazonHelp,,2836877,"@789592 Avez-vous contacté notre SAV pour vérifier ce qu'il en est?
^MD"
2881854,157915,@AmazonHelp The vendors were 'Findmeagift' &amp; 'MSC Superstore' I can give you order number details etc via dm. I would also like to discuss how to change an existing order to be delivered to a collection point rather than my house.,AmazonHelp,,2881853,"@157915 Hi, this sounds like it was sold by a seller so may not be able to be re-delivered.  We don't have access to your orders over Twitter so please contact us here so we can look into this further for you  https://t.co/JzP7hlA23B ^KK"
2884207,388695,@AmazonHelp Sir i can't report,AmazonHelp,,2884206,"@388695 Oh, why can you not report? ^KK"
483860,230100,So a product has reviews and pictures for a different product... but @115830  won't remove it. I bought based on reviews as the item detail was pants. So basically it's false advertising. I sent you links to two reviews both for a different model.. here's the response.. https://t.co/7hqSmkpIXo,AmazonHelp,,,@230100 Thanks for letting us know. We'd like another chance to look into this. Please contact us via phone or chat for real-time help: https://t.co/JzP7hlA23B ^LI
1780035,251606,"The customer service associates at @115821 are a bunch of liars. I used to think they had good customer service, but not anymore!",AmazonHelp,,,"@251606 This isn't what we like to hear, Heather! Without giving any personal info, will you tell us more about what's going on? ^HC"
1273453,415447,@115850 Ordered a Moto G5 S+ ten days ago but it was never delivered cause it was broken while shipping as per what customer care told me.,AmazonHelp,,,"@415447 We cross-checked, it worked. Kindly use a laptop/desktop to access the link. Keep us posted. ^CB"
122800,126225,"Although, as is typical when ordering something from @117795, the book has a number of small blemishes. Not good when it's for a collection! Stop using paper bags to deliver things, please.",AmazonHelp,,,@126225 I'm sorry your book arrived with some damage. Was it shipped by Amazon or a third-party seller as seen here: https://t.co/Y5jpI9gRhE? ^JM
2762696,772879,"per la cronaca, un pacchetto spedito il 15/11 da Roma per Padova via @300933 per conto di @120540 (riparazione in garanzia) risulta oggi ancora in transito a Piacenza, il numero verde di Poste mi dice che non mi può dare informazioni.",AmazonHelp,,,@772879 Lo hai già segnalato al nostro Servizio Clienti? ^FS
1073744,371737,@AmazonHelp There is no update. It seems amazon is a biggest cheat company.. its a fraud company ...,AmazonHelp,,1073743,"@371737 If you're unable to find any update from Social Media team, please fill in the form again here: https://t.co/GIJyeYqKE0. ^VN"
115905,141802,"@AmazonHelp The latest tracking info proves the delivery company failed to deliver on the stated date and the lied about attempting delivery today, probably due to running late. Parcel was required urgently and now 2 days late! What info do you require? The tracking id?",AmazonHelp,,115904,@141802 I'm so sorry for the trouble with your delivery! We'd like to speak with you via phone or chat to take your carrier feedback. Please reach out to us here: https://t.co/JzP7hlA23B. ^DG
2873351,797737,Just spent $60 on Christmas movies from @115821. 🎄🎁📺🍿 #noregrets https://t.co/uJE3X0dVod,AmazonHelp,,,@797737 What's the difference between the Christmas alphabet and the normal alphabet? The Christmas alphabet has Noel. We hope you enjoy all of your Christmas movies! ^LS
2602863,619816,@AmazonHelp P.s. I have emailed but wanted to know if there was a live chat option too,AmazonHelp,,2602862,"@619816 Yes, you can reach us via live chat here:  https://t.co/JzP7hlA23B ^SW"
1482889,464334,@115850 I don't understand why would the package be going Sonipat from Gurgaon when the delivery destination is Delhi. Seems to be error https://t.co/lzOsOirsJG,AmazonHelp,,,"@464334 That's odd. We'd like to check the order delivery, kindly connect with us here: https://t.co/HQhpS2qeEd. ^PS"
1133009,386988,@AmazonHelp Yes. It's shipped - Tracking details below... https://t.co/akNCIz5Fbh,AmazonHelp,,1133008,"@386988 tracking number assigned &amp; who the carrier is. If you could let us know, we'll be able to provide the best help! ^KN 2/2"
2774163,775312,I think you need to rethink your #packaging @115830. This seems a little excessive https://t.co/oqIY8Pzx0d,AmazonHelp,,,"@775312 Thanks for the feedback Beth, you can raise this with us directly and help us tackle this issue by using the following link https://t.co/lSVN3kb44b. ^SM"
523460,240956,My @115821 package has been “Out for Delivery” on a @115817 truck since Thursday morning.  Now it’s delayed again until Monday. Not sure why they would load it onto a truck two days in a row and not actually bring it to me.,AmazonHelp,,,"@240956 We definitely understand the frustration! Let's take a look into this in real-time. When you have a free moment, please reach out to us here: https://t.co/hApLpM3Ejd ^HM"
1666520,161011,@AmazonHelp Is there a way I can set up some recurring reminder on Google calendar and make Alexa pick it up?,AmazonHelp,,1666519,"@161011 I get your concern. However, we do not have any such feature as of now. Please stay tuned for new updates and features. ^KH"
226122,169983,@115821 @AmazonHelp i didnt recieve my product but i got msg what the hell is this? https://t.co/EBvGpy5jO9,AmazonHelp,,,@169983 That's unusual. Have your checked with your family members or neighbors who might have collected the product? ^AP
183473,159148,@AmazonHelp USPS,AmazonHelp,,183474,"@159148 I'm sorry to hear that, contact us here:  https://t.co/hApLpMlfHN we'd like to help ^AS"
73577,132118,@115850 worst seller performance service.,AmazonHelp,,,@132118 I get you being upset. We've responded to your concern here: https://t.co/Z8LWAZmtLe. We request you to check and do the needful. ^HS
1875593,263195,@117634 I am FURIOUS. This is my ONLY opportunity to make any money from my writing this year and it's only available on ebook. What do I do?,AmazonHelp,,1875594,"@263195 Hi, sorry to hear that, have you been in touch with your publisher? ^AS"
1164622,393952,@AmazonHelp I’ve had to cancel and re-order to different address as I’m not home tomorrow. Will be waiting until at least Thurs now.,AmazonHelp,,1164623,@393952 I understand your frustration. Please keep us posted on the arrival of your order. We want to ensure it arrives. ^GM
468817,203596,@AmazonHelp  I am not able to view or edit my cart.  I just get an “Oops” message.  I emailed for help and received no response (even an automated one) yet.,AmazonHelp,,,"@203596 Hi Jennifer! I'm sorry for the shopping cart issues you're having. As a troubleshooting measure, would you clear the cache and cookies on your device and try again? Please let us know if this solves the problem. We're here to help any way we can.  ^SE"
2069828,612118,"@AmazonHelp Yeah, make it so I can buy pantry items individually. No reason for this to be pantry only. https://t.co/TlXZE5fAEG",AmazonHelp,,2069827,@612118 We'd appreciate your feedback on this here: https://t.co/qXEHIrXffo ^RR
1610007,488002,Day 6: @115850 package returned 6 days back still shows up as delivered. No refund in sight even now #amazonfail #epicfail #amazonpay https://t.co/i0MkdTQn2L,AmazonHelp,,,"@488002 If you've shared the details, you'll receive a correspondence from our team. Kindly find it here: https://t.co/ubzNHWZvL2 ^SG"
2915824,807096,え、アマゾンプライムってアニメと映画も見れんの、知らんかったわ,AmazonHelp,,,"@807096 |・ω・*) ｿｰ
おはようございます。Amazonです。動画以外にも音楽聴き放題ですとか、写真データを容量無制限で保存できるクラウドサービスですとか実は特典満載なのご利用いただけたら嬉しいです！
特典一覧→https://t.co/18sq88YJaI SK"
777599,305637,@AmazonHelp Done,AmazonHelp,,777598,@305637 Thanks for sharing your details. We'll get in touch with you soon. ^AK
159522,152723,@AmazonHelp https://t.co/zIvO1WhUMh,AmazonHelp,,159523,@152723 Have you checked your e-mail for anything from us? Be sure to check your Spam/Junks folders to make sure it wasn't filtered! ^TR
539740,245182,"@AmazonHelp Sonntag Nacht könnte man scheinbar spontan anrufen, Dienstag Nachmittag muss ich erst wieder das gleiche Formular ausfüllen, dass mir schon beim ersten mal statt einem angekündigten Anruf dann doch nur die oben genannte idiotische E-Mail eingebracht hat...? Tolles Spiel, Amazon.",AmazonHelp,,539741,"@245182 Wie gesagt, unser Angebot steht. ^AW"
2894579,802191,"@AmazonHelp Commandé
19 nov.
Expédition prévue
4 déc.

Et je dois le recevoir le 5",AmazonHelp,,2894577,@802191 L'avez-vous signalé à notre SAV afin qu'il prenne les mesures nécessaires?^FT
844105,333162,@117086 Quando começa vende de eletroportáteis?,AmazonHelp,,844097,@333162 2/2 as opções de compra” na página de detalhes do produto. ^VM
984209,353322,@AmazonHelp ありがとうございます。,AmazonHelp,,984208,@353322 ご不明点があれば、ご遠慮なくお知らせくださいませ。TY
2459164,704274,"@AmazonHelp Scratch that... I wanted just a steaming app for my Amazon prime videos. How about just make it like Netflix, Hulu, crackle, YouTube, TED, etc? I can't just hit the screen button on the top of the app and connect to my smart TV and just play it? There is a million dollar idea...",AmazonHelp,,2459160,"@704274 Hi Ian, you mentioned you have a smart TV, have you checked to see if the Papp is available for your TV?  For more info on how to get Prime video for different devices, please click: https://t.co/o30tkIO6ol. Let us know how you get on ^BZ"
585810,245837,@AmazonHelp email __email__ customer care is not replying to support emails from.last 2 days,AmazonHelp,,,"@245837 Apologies for the delay. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon.
Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN"
1733868,523619,@AmazonHelp what’s also annoying is that I didn’t get notifications ab the delays the past 3 times. At least credit my account or something.,AmazonHelp,,,"@523619 I'm sorry for the poor delivery experience, Brooke! Just to clarify, are you noticing this delay with specific carriers? ^AL"
2956047,815979,@115830 you are disgrace sending customers emails that your package will be delivered then not delivering the package...shocking #BoycotAmazon,AmazonHelp,,,"@815979 I'm sorry! Please give us another chance to assist via chat or phone here: https://t.co/JzP7hlA23B

Please keep us updated! We want to ensure this is addresed. ^WT"
2910420,805714,So @115830 have delivered my parcel to a house that doesn't even exist....cheers 👍🏼,AmazonHelp,,,"@805714 I'm so sorry for the mix up, Rebecca! We'd like to make sure this is taken care of! Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^AR"
1628580,447301,@AmazonHelp Avisen cuando lo abran a tv philips o Roku,AmazonHelp,,1628579,@447301 Cualquier novedad será anunciada directamente en nuestro sitio y redes sociales. ¡Sigue atento! ^CR
260823,178097,"@AmazonHelp This delivery still hasn't arrived, four days after it was ""arriving today.""",AmazonHelp,,260822,"@178097 I'm sorry you haven't received your order. We'd like to go over your options, please contact us: https://t.co/JzP7hlA23B ^CO"
243174,173746,"@AmazonHelp here it is... there used to be a calculator where it tell the total amount including shipping etc, now it's not there... https://t.co/E2ObOOqtW4",AmazonHelp,,243172,"@173746 Hey, could this have been an ""Add on"" or ""Extension"" on your browser that calculated the shipping for you? ^FR"
2965220,818090,@AmazonHelp I have experienced it with UPS &amp; today with AMZL US.,AmazonHelp,,2965221,"@818090 We'd love to further assist, Marissa, so the next step is for you to contact us directly so we can get more information to our AMZL team. Please give us a call or chat through the following link, and we'll get you sorted promptly!  https://t.co/hApLpMlfHN ^JD"
2128980,626719,@117795 @AmazonHelp why are you charging a £3.99 fee for the deliveries now? What is the point of having an Amazon Prime account then? 😡,AmazonHelp,,,@626719 I'm sorry! Was the item shipped from and sold by Amazon or a third-party seller? Please check here: https://t.co/ijxJ9jCwr9 ^AC
685782,283699,@AmazonHelp Sent,AmazonHelp,,685781,"@283699 Thank you for sharing the details, Yogesh. We'll check and get back to you with an update soon. ^MK"
697947,286498,very poor service @115850. not delivering me order without any reason. Chasing them for last 4 days but no response. #bycottamazon,AmazonHelp,,,"@286498 Sorry about the delivery. We'd like to investigate this further, please share your details here: https://t.co/cQVomR1pWz. ^HA"
2889335,801091,Parabéns à @117086 ! Comprei produtos na sexta-feira (24/11) e na segunda (27/11) já tinha chegado tudo! Assim que fideliza o cliente! 😀,AmazonHelp,,,@801091 Beleza João 👏. O que comprou 👀 ? ^MB
1965691,582657,@115850 Status was out for delivery till 10PM. Now it shows I was unreachable. Order no: 402-8755242-1281924. Totally false information. https://t.co/VSbspx8Ljt,AmazonHelp,,,"@582657 Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA"
1384275,442142,@AmazonHelp UK order for SMO is it actually going to arrive today or I'm just going to cancel it. Ordered Thursday. Prime member. https://t.co/uaU3mxEb1s,AmazonHelp,,,@442142 The order should arrive today. Please keep us posted. ^CR
1904080,567433,@AmazonHelp お金返してください,AmazonHelp,,1904081,@567433 恐れ入りますが、Twitter上では個々の注文について確認することができません。恐れ入りますが、先ほどご案内したリンクよりお問い合わせください。なお、誤って注文したビデオはキャンセルすることが可能です。https://t.co/beDvnLLjnW TN
780579,306375,@AmazonHelp And u believe me to trust that? Lol! When u guys can't take liability of ur own mistakes it shows what u guys are really..,AmazonHelp,,780578,@306375 I get your disappointment. We'll be sure to work on ti. ^SG
560569,251146,"@AmazonHelp Ich habe gerade nochmals mit einem Kollegen telefoniert… leider selbes Ergebnis.
Da ich jetzt dann Mo-Mi nicht da bin, wird die Ware wohl eh an euch geleitet… 
Nicht wirklich schlimm, jedoch sollte man dem Lieferdienst echt mal die Meinung geigen !!!
Mach ich auch gern selbst",AmazonHelp,,560567,"@251146 Ich kann gut nachvollziehen dass du verärgert bist. Vielen Dank, dass du die Kollegen noch einmal darüber informiert hast, so können diese eine Beschwerde an den Zusteller weiterleiten. ^SI"
2361841,371723,@AmazonHelp Is there anyway to cancel it because the place they told me to pick it is never open when im available,AmazonHelp,,2361840,@371723 I know that has to be frustrating! We want to help. Please call or chat in so we can look at available options on this here: https://t.co/hApLpMlfHN ^SG
2061632,609714,"アマゾンで何も頼んでないのに
不在票入ってるし、T.M.Gってなに。笑
再配達の電話やめたほうがいいやつかな？笑笑 https://t.co/p2EaoDvnqo",AmazonHelp,,,@609714 お心当たりのないお荷物が届いた場合、他のお客様が贈り物として注文された可能性もございます。お問い合わせ伝票番号などの情報をもとにお調べのうえ、適宜対応させていただきます。よろしければこちらよりご連絡ください。https://t.co/J6YEizo6qC HM
2940227,812616,そして友だちにすすめられて、子どもが寝静まった後Amazonプライムでドラマみまくってる。好きな芸能人いるって幸せ♡,AmazonHelp,,,@812616 ご利用ありがとうございます🙇　ごゆっくりお楽しみくださいませΣd(*`･∀･´*)　SM
2937399,811996,"@AmazonHelp I made an order last Thursday for prime next day delivery, and my order is still yet to be delivered???",AmazonHelp,,,@811996 I'm sorry you don't have your order yet! We'd like to help! What does the current tracking show for your order? You can view it here: https://t.co/Y5jpI9gRhE ^TK
332349,195141,@AmazonHelp Look on to this order 403-1620087-8853923. It shows delivered but I didn't received it yet,AmazonHelp,,,"@195141 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^HD"
2582453,731870,@AmazonHelp 早々のご回答有難う御座います！後程申請させて頂きます。,AmazonHelp,,2582452,@731870 お手数をおかけいたしますが、何卒よろしくお願いいたします。SK
2786307,777906,"Ce foutage de gueule pour la commande du Elgato je suis passé de "" Livraison 21 novembre avant 20h "" à "" Livraison le 23 décembre.

Je dois taper qui ? @157182 @120533",AmazonHelp,,,"@777906 Bonsoir, comment pourrais-je vous aider?"
144211,151591,@117804 EU COMPREEEEEEEEEEEEEEEEI &lt;3,AmazonHelp,,144209,"@151591 Ebaaa 🤗 Ficamos felizes demais com essa notícia! Assim que receber o seu Kindle, envie uma foto para nós, tá? 😊 ^LG"
2682949,133880,@129773 what’s the difference in these two? Is the one include in Prime the actual movie? https://t.co/xTAwGJ2ki8,AmazonHelp,,,"@133880 Of course! It looks like both of these titles are in-fact, the full movie! Let us know how you like it! ^MH"
1093266,378011,@AmazonHelp Yess... Done,AmazonHelp,,1093261,@378011 Thank you for sharing your details. We shall connect with you soon. ^SH
249882,159034,@AmazonHelp I had responded to ur mail millions of times called ur customer care a million times but of no use you think ur  smart and  make fool of us,AmazonHelp,,249880,"@159034 I'm sorry for the inconvenience, Tushar. Once we receive the details, we'll get in touch with you soon. ^BA"
1442594,454723,"@AmazonHelp Das ist zwar wirklich schade, aber dennoch danke für die schnelle Hilfe. Schönen Abend noch.",AmazonHelp,,1442593,@454723 Danke! Dir auch noch einen schönen Abend 🙂 Gruß ^DS
867416,325964,How come when I’m eligible for #amazon free delivery it’s still charging me I’ve got over £30 and still charging all on standard @115830,AmazonHelp,,,@325964 I'm sorry to hear about these charges. Have you checked the info here to make sure you qualify: https://t.co/XtDxJx6ccS? ^GR
274887,181672,@AmazonHelp ありがとうございます。,AmazonHelp,,274888,"@181672 とんでもないことでございます。
なお、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY"
800995,310872,"@115850 After 2 Emails, still waiting for reply on my harassment. charged 925 for an item having MRP 695 on it. #Havedgnity #dontbeflpkrt https://t.co/2HY27F0f9G",AmazonHelp,,,@310872 I realize your query about the MRP difference. Kindly go through the link here: https://t.co/6v1ljxzEI0 for details. ^SG
296781,186698,"@AmazonHelp I'm not a business, just an individual, I just don't wanna pay an extra fee. Is there a different protocol for normal people?",AmazonHelp,,296782,@186698 Great question! Visit us here: https://t.co/kIYUQK7Odp for more info and instructions to upload a certificate from your state. ^TK
438880,159049,@AmazonHelp Correction: issue which has not been addressed. #atrociousamazon @118919,AmazonHelp,,438881,@159049 Kindly revert on the email you've received from us here: https://t.co/8DAc10S7ww for further assistance. ^AG
1122302,384705,"@AmazonHelp Finally received an “out for delivery” notification. Not like one item was a (now late) birthday gift or anything... oh, wait... it was :(",AmazonHelp,,1122301,@384705 I'm glad it's out for delivery. I hope you receive it very soon. ^PK
1421313,428738,@AmazonHelp And it still hasn’t be dispatched yet?!?!?!?!?!? https://t.co/9s7dcNzzrU,AmazonHelp,,1421312,@428738 Does it still say it is arriving on release day? There is still time for it to dispatch. ^PK
616978,266387,@AmazonHelp The only discount applied was £5. https://t.co/6SR66M0wJg,AmazonHelp,,616977,"@266387 We'd like a closer look into this! When you have the time, please reach out to us by phone or chat here: https://t.co/JzP7hlA23B ^KJ"
2018635,596987,@121284 Is there a way to listen local FM channels in Echo?,AmazonHelp,,,"@596987 Yes, there is a way. You can say, ""Alexa, play [name of the radio station]"" ^SH"
225016,169757,@AmazonHelp To cancel the order .. is the way customers are treated,AmazonHelp,,225014,"@169757 I'm sorry for the unpleasant experience, kindly share your details here: https://t.co/beaaDm0muc &amp; we'll contact you soon. ^KN"
1223052,406985,@AmazonHelp Elle essai de voit si elle peut scinder la commande en deux et envoyer en express les produits vendus par vous même.,AmazonHelp,,1223050,"@406985 Nous comprenons parfaitement la situation, sachez que c'est grâce à vos remontées que nos services s'améliorent.^FT"
1478861,463412,"@AmazonHelp Haha, it's already out! You could checked and told me that",AmazonHelp,,1478860,@463412 Apologies for the misinformation. You have a great eye. Thank you for writing back to us. ^BV
136239,146701,"@AmazonHelp What's the point in stopping the sale? when you have it in stock?not makes sense even from business POV? I want to buy it. I can't wait.",AmazonHelp,,136238,"@146701 I get your concern. However, the product is only available on flash sale. 
Appreciate your understanding. ^AP"
25942,121661,"Potrei lanciare una start up come ""organizzatore di liste dei desideri di #Amazon"". Sembro un accumulatore seriale di oggetti virtuali. https://t.co/LrNSYdd2TB",AmazonHelp,,,"@121661 La  chiamiamo ""I sogni son desideri""? 😂 ^CS"
841764,320248,"@AmazonHelp Package delivered ripped apart with items missing! Ordered replacement, when will it be dispatched? Order 205-3168272-6917947",AmazonHelp,,,"@320248 I'm so sorry, Sheena! Unfortunately, we can't view your account, but the latest tracking is here: https://t.co/aaDyEz1VgE ^LB"
